line_idx,template_id,raw,domain_id,category,sub_type,confidence,reasons,label_band
1866,750,nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:13:55.140 2931 INFO nova.virt.libvirt.imagecache [req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
1867,751,"nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:13:55.141 2931 INFO nova.virt.libvirt.imagecache [req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
1868,760,nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:13:55.325 2931 INFO nova.virt.libvirt.imagecache [req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
1869,747,"nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:13:55.874 25746 INFO nova.osapi_compute.wsgi.server [req-bd44e0ae-45e8-4721-93b0-d14563ca6caf 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2650018",openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
1870,747,"nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:13:56.142 25746 INFO nova.osapi_compute.wsgi.server [req-e965c8a8-1a85-4bb4-9103-fb8227b10886 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2633300",openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
1871,747,"nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:13:57.401 25746 INFO nova.osapi_compute.wsgi.server [req-402c6ee4-e191-4b57-9a7c-9063363b678e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2529092",openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
1872,747,"nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:13:57.673 25746 INFO nova.osapi_compute.wsgi.server [req-852aef96-b049-4e2e-8dc6-267474bbb155 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2669339",openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
1873,753,nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:13:57.731 25743 INFO nova.api.openstack.compute.server_external_events [req-2fd26d35-366a-4fea-9452-0e22e3ff995b f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -] Creating event network-vif-plugged:b73a8d80-ce9e-49ff-bb0d-a1b8571f5e26 for instance c62f4f25-982c-4ea2-b5e4-93000edfcfbf,openstack,Warning,PerformanceDrift,0.5,value 2017.0 > 10.0x median 7.0 for 753,relevant
1874,747,"nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:13:57.736 25743 INFO nova.osapi_compute.wsgi.server [req-2fd26d35-366a-4fea-9452-0e22e3ff995b f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -] 10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 200 len: 380 time: 0.0913880",openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
1875,761,nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:13:57.747 2931 INFO nova.compute.manager [req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -] [instance: c62f4f25-982c-4ea2-b5e4-93000edfcfbf] VM Resumed (Lifecycle Event),openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
1876,754,nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:13:57.756 2931 INFO nova.virt.libvirt.driver [-] [instance: c62f4f25-982c-4ea2-b5e4-93000edfcfbf] Instance spawned successfully.,openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
1877,791,nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:13:57.757 2931 INFO nova.compute.manager [req-6f9ecdfe-481c-4535-9bdc-45d86085d739 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: c62f4f25-982c-4ea2-b5e4-93000edfcfbf] Took 20.03 seconds to spawn the instance on the hypervisor.,openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
1878,791,nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:13:57.863 2931 INFO nova.compute.manager [req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -] [instance: c62f4f25-982c-4ea2-b5e4-93000edfcfbf] During sync_power_state the instance has a pending task (spawning). Skip.,openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
1879,761,nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:13:57.865 2931 INFO nova.compute.manager [req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -] [instance: c62f4f25-982c-4ea2-b5e4-93000edfcfbf] VM Resumed (Lifecycle Event),openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
1880,755,nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:13:57.894 2931 INFO nova.compute.manager [req-6f9ecdfe-481c-4535-9bdc-45d86085d739 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: c62f4f25-982c-4ea2-b5e4-93000edfcfbf] Took 20.79 seconds to build instance.,openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
1881,747,"nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:13:58.954 25746 INFO nova.osapi_compute.wsgi.server [req-c4fe12ee-96d2-455a-bd90-4456a7878d04 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2752299",openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
1882,747,"nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:13:59.219 25746 INFO nova.osapi_compute.wsgi.server [req-3029fcaa-2872-4bc1-be4d-59de67fbabe1 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2587130",openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
1883,750,nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:14:00.166 2931 INFO nova.virt.libvirt.imagecache [req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
1884,751,"nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:14:00.167 2931 INFO nova.virt.libvirt.imagecache [req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
1885,760,nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:14:00.340 2931 INFO nova.virt.libvirt.imagecache [req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
1886,747,"nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:14:04.129 25797 INFO nova.metadata.wsgi.server [req-3d4a0060-5493-49ef-bcfe-3661c420a8dc - - - - -] 10.11.21.142,10.11.10.1 ""GET /openstack/2012-08-10/meta_data.json HTTP/1.1"" status: 200 len: 264 time: 0.2294021",openstack,Warning,PerformanceDrift,0.5,value 2017.0 > 10.0x median 9.0 for 747,relevant
1887,758,"nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:14:04.140 25797 INFO nova.metadata.wsgi.server [-] 10.11.21.142,10.11.10.1 ""GET /openstack/2013-10-17 HTTP/1.1"" status: 200 len: 157 time: 0.0008900",openstack,Warning,PerformanceDrift,0.5,value 2017.0 > 10.0x median 10.1 for 758,relevant
1888,747,"nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:14:04.450 25775 INFO nova.metadata.wsgi.server [req-b54879c8-254d-412e-a06b-81ee08235d46 - - - - -] 10.11.21.142,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.2247450",openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
1889,747,"nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:14:04.689 25790 INFO nova.metadata.wsgi.server [req-5fc6b2b8-6fb2-4c4d-8b8a-310372462c25 - - - - -] 10.11.21.142,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.2241619",openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
1890,758,"nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:14:04.701 25790 INFO nova.metadata.wsgi.server [-] 10.11.21.142,10.11.10.1 ""GET /openstack/2013-10-17/user_data HTTP/1.1"" status: 404 len: 176 time: 0.0009949",openstack,Warning,PerformanceDrift,0.5,value 2017.0 > 10.0x median 10.1 for 758,relevant
1891,747,"nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:14:04.938 25778 INFO nova.metadata.wsgi.server [req-81a97e64-19c0-4fca-9d0a-4ebfefde7b11 - - - - -] 10.11.21.142,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" status: 200 len: 967 time: 0.2257652",openstack,Warning,PerformanceDrift,0.5,value 2017.0 > 10.0x median 9.0 for 747,relevant
1892,747,"nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:14:05.322 25793 INFO nova.metadata.wsgi.server [req-02daae83-21bb-40d2-a6da-3cb3fdd661d0 - - - - -] 10.11.21.142,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" status: 200 len: 967 time: 0.2429230",openstack,Warning,PerformanceDrift,0.5,value 2017.0 > 10.0x median 9.0 for 747,relevant
1893,750,nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:14:05.394 2931 INFO nova.virt.libvirt.imagecache [req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
1894,751,"nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:14:05.395 2931 INFO nova.virt.libvirt.imagecache [req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
1895,747,"nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:14:05.517 25746 INFO nova.osapi_compute.wsgi.server [req-08d50ea8-a6d0-474a-aaea-560407ef2dec 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/c62f4f25-982c-4ea2-b5e4-93000edfcfbf HTTP/1.1"" status: 204 len: 203 time: 0.2904921",openstack,Warning,PerformanceDrift,0.5,value 2017.0 > 10.0x median 9.0 for 747,relevant
1896,752,nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:14:05.562 2931 INFO nova.compute.manager [req-08d50ea8-a6d0-474a-aaea-560407ef2dec 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: c62f4f25-982c-4ea2-b5e4-93000edfcfbf] Terminating instance,openstack,Warning,PerformanceDrift,0.5,value 2017.0 > 10.0x median 7.918 for 752,relevant
1897,760,nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:14:05.577 2931 INFO nova.virt.libvirt.imagecache [req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
1898,747,"nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:14:05.678 25786 INFO nova.metadata.wsgi.server [req-778a3f3a-8eac-41f0-968b-5c8fb31e7bb1 - - - - -] 10.11.21.142,10.11.10.1 ""GET /latest/meta-data/ HTTP/1.1"" status: 200 len: 328 time: 0.2538400",openstack,Warning,PerformanceDrift,0.5,value 2017.0 > 10.0x median 9.0 for 747,relevant
1899,754,nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:14:05.776 2931 INFO nova.virt.libvirt.driver [-] [instance: c62f4f25-982c-4ea2-b5e4-93000edfcfbf] Instance destroyed successfully.,openstack,Warning,PerformanceDrift,0.5,value 55.0 > 10.0x median 5.388 for 754,relevant
1900,747,"nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:14:05.785 25746 INFO nova.osapi_compute.wsgi.server [req-554e3f99-2f55-4004-bda8-f9bed26f5ac9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1916 time: 0.2639148",openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
1901,748,nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:14:06.453 2931 INFO nova.virt.libvirt.driver [req-08d50ea8-a6d0-474a-aaea-560407ef2dec 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: c62f4f25-982c-4ea2-b5e4-93000edfcfbf] Deleting instance files /var/lib/nova/instances/c62f4f25-982c-4ea2-b5e4-93000edfcfbf_del,openstack,Warning,PerformanceDrift,0.5,value 2017.0 > 10.0x median 7.0 for 748,relevant
1902,748,nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:14:06.455 2931 INFO nova.virt.libvirt.driver [req-08d50ea8-a6d0-474a-aaea-560407ef2dec 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: c62f4f25-982c-4ea2-b5e4-93000edfcfbf] Deletion of /var/lib/nova/instances/c62f4f25-982c-4ea2-b5e4-93000edfcfbf_del complete,openstack,Warning,PerformanceDrift,0.5,value 2017.0 > 10.0x median 7.0 for 748,relevant
1903,791,nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:14:06.582 2931 INFO nova.compute.manager [req-08d50ea8-a6d0-474a-aaea-560407ef2dec 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: c62f4f25-982c-4ea2-b5e4-93000edfcfbf] Took 1.02 seconds to destroy the instance on the hypervisor.,openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
1904,747,"nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:14:07.095 25746 INFO nova.osapi_compute.wsgi.server [req-066e2f4a-435d-4939-84c5-f74916ccecb1 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1916 time: 0.3046119",openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
1905,759,nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:14:07.161 2931 INFO nova.compute.manager [req-08d50ea8-a6d0-474a-aaea-560407ef2dec 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: c62f4f25-982c-4ea2-b5e4-93000edfcfbf] Took 0.58 seconds to deallocate network for instance.,openstack,Warning,PerformanceDrift,0.5,value 2017.0 > 10.0x median 7.0 for 759,relevant
1906,747,"nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:14:08.197 25746 INFO nova.osapi_compute.wsgi.server [req-fd70d0b5-7a2d-46ad-a0cb-93b6d93028f9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 211 time: 0.0958090",openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
1907,762,nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:14:09.186 25746 INFO nova.api.openstack.wsgi [req-8a5b19ff-20d8-40e7-94d3-29b89f9b6987 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -] HTTP exception thrown: No instances found for any event,openstack,Error,FailureEvent,0.75,error_keyword_hit,relevant
1908,747,"nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:14:09.187 25746 INFO nova.osapi_compute.wsgi.server [req-8a5b19ff-20d8-40e7-94d3-29b89f9b6987 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -] 10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 404 len: 296 time: 0.0831139",openstack,Warning,PerformanceDrift,0.5,value 2017.0 > 10.0x median 9.0 for 747,relevant
1909,760,nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:14:10.137 2931 WARNING nova.virt.libvirt.imagecache [req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] Unknown base file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,openstack,Warning,PerformanceDrift,0.5,value 2017.0 > 10.0x median 11.0 for 760,relevant
1910,760,nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:14:10.138 2931 INFO nova.virt.libvirt.imagecache [req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] Removable base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,openstack,Warning,PerformanceDrift,0.5,value 2017.0 > 10.0x median 11.0 for 760,relevant
1911,770,nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:14:10.139 2931 INFO nova.virt.libvirt.imagecache [req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] Base or swap file too young to remove: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,openstack,Warning,PerformanceDrift,0.5,value 2017.0 > 10.0x median 12.5 for 770,relevant
1912,760,nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:14:15.167 2931 WARNING nova.virt.libvirt.imagecache [req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] Unknown base file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,openstack,Warning,PerformanceDrift,0.5,value 2017.0 > 10.0x median 11.0 for 760,relevant
1913,760,nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:14:15.168 2931 INFO nova.virt.libvirt.imagecache [req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] Removable base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,openstack,Warning,PerformanceDrift,0.5,value 2017.0 > 10.0x median 11.0 for 760,relevant
1914,761,nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:14:15.169 2931 INFO nova.virt.libvirt.imagecache [req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] Removing base or swap file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,openstack,Warning,PerformanceDrift,0.5,value 55.0 > 10.0x median 5.0 for 761,relevant
1915,747,"nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:14:18.689 25746 INFO nova.osapi_compute.wsgi.server [req-3d26bc3d-373c-4269-b095-004aab7a9785 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""POST /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers HTTP/1.1"" status: 202 len: 733 time: 0.4759691",openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
1916,747,"nova-api.log.1.2017-05-16_13:53:08 2017-05-16 00:14:18.874 25746 INFO nova.osapi_compute.wsgi.server [req-874c0a78-48c8-43df-a9f9-9764103e03fa 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1583 time: 0.1820800",openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
1917,763,"nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:14:18.993 2931 INFO nova.compute.claims [req-3d26bc3d-373c-4269-b095-004aab7a9785 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: faf974ea-cba5-4e1b-93f4-3a3bc606006f] Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU",openstack,Warning,PerformanceDrift,0.5,value 2017.0 > 10.0x median 8.0 for 763,relevant
1918,764,"nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:14:18.995 2931 INFO nova.compute.claims [req-3d26bc3d-373c-4269-b095-004aab7a9785 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: faf974ea-cba5-4e1b-93f4-3a3bc606006f] Total memory: 64172 MB, used: 512.00 MB",openstack,Warning,PerformanceDrift,0.5,value 2017.0 > 10.0x median 8.0 for 764,relevant
1919,764,"nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:14:18.996 2931 INFO nova.compute.claims [req-3d26bc3d-373c-4269-b095-004aab7a9785 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: faf974ea-cba5-4e1b-93f4-3a3bc606006f] memory limit: 96258.00 MB, free: 95746.00 MB",openstack,Warning,PerformanceDrift,0.5,value 2017.0 > 10.0x median 8.0 for 764,relevant
1920,764,"nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:14:18.996 2931 INFO nova.compute.claims [req-3d26bc3d-373c-4269-b095-004aab7a9785 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: faf974ea-cba5-4e1b-93f4-3a3bc606006f] Total disk: 15 GB, used: 0.00 GB",openstack,Warning,PerformanceDrift,0.5,value 2017.0 > 10.0x median 8.0 for 764,relevant
1921,764,"nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:14:18.997 2931 INFO nova.compute.claims [req-3d26bc3d-373c-4269-b095-004aab7a9785 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: faf974ea-cba5-4e1b-93f4-3a3bc606006f] disk limit not specified, defaulting to unlimited",openstack,Warning,PerformanceDrift,0.5,value 2017.0 > 10.0x median 8.0 for 764,relevant
1922,764,"nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:14:18.997 2931 INFO nova.compute.claims [req-3d26bc3d-373c-4269-b095-004aab7a9785 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: faf974ea-cba5-4e1b-93f4-3a3bc606006f] Total vcpu: 16 VCPU, used: 0.00 VCPU",openstack,Warning,PerformanceDrift,0.5,value 2017.0 > 10.0x median 8.0 for 764,relevant
1923,764,"nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:14:18.998 2931 INFO nova.compute.claims [req-3d26bc3d-373c-4269-b095-004aab7a9785 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: faf974ea-cba5-4e1b-93f4-3a3bc606006f] vcpu limit not specified, defaulting to unlimited",openstack,Warning,PerformanceDrift,0.5,value 2017.0 > 10.0x median 8.0 for 764,relevant
1924,752,nova-compute.log.1.2017-05-16_13:55:31 2017-05-16 00:14:19.032 2931 INFO nova.compute.claims [req-3d26bc3d-373c-4269-b095-004aab7a9785 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: faf974ea-cba5-4e1b-93f4-3a3bc606006f] Claim successful,openstack,Noise,Heartbeat,0.5,domain_noise_pattern_hit,irrelevant
